key,text,tag,translated
egg_pregnancy_fertilize_anyone_desc,ON:Anyone with male ovipositor can fertilize eggs.\nOFF:Only predefined parent type or same as implanter can fertilize eggs.,egg_pregnancy_fertilize_anyone_desc,开: 任何拥有雄性卵受精装置的人都能使卵受精。\ nOFF: 只有预定义的母体类型或与植入者相同的品种才能使卵受精。
egg_pregnancy_genes,Egg pregnancies carry genes,egg_pregnancy_genes,怀孕基因携带
egg_pregnancy_genes_desc,Allows for human-human-ovipositor eggs to use normal gene inheritance.,egg_pregnancy_genes_desc,允许人-卵使用正常的基因遗传。
RJWI_analPregnancy,Enable anal egg pregnancies,RJWI_analPregnancy,启用肛门卵妊娠
RJWI_analPregnancy_desc,Allow insects to impregnate pawns anally.,RJWI_analPregnancy_desc,允许虫族使虫族怀孕。
RJWI_oralPregnancy,Enable oral egg pregnancies,RJWI_oralPregnancy,允许经口产卵
RJWI_oralPregnancy_desc,Allow insects to impregnate pawns orally.,RJWI_oralPregnancy_desc,允许虫族通过口器使虫族浸渍。
RJWI_FertilizationCheck,Egg orifice fertilizing filter,RJWI_FertilizationCheck,卵孔受精过滤器
RJWI_FertilizationCheck_desc,"Fertilize eggs only in ""sexed"" orifice.",RJWI_FertilizationCheck_desc,让卵子只在 “性感” 孔受精。
egg_pregnancy_eggs_size,Egg size modifier,egg_pregnancy_eggs_size,卵大小修改器
egg_pregnancy_eggs_size_desc,0 - can be implanted with unlimited eggs.,egg_pregnancy_eggs_size_desc,0-可以植入无限制的卵。
egg_pregnancy_ovipositor_capacity_factor,Ovipositor capacity factor,egg_pregnancy_ovipositor_capacity_factor,产卵能力系数
egg_pregnancy_ovipositor_capacity_factor_desc,multiplies the normal capacity of female ovipositors,egg_pregnancy_ovipositor_capacity_factor_desc,乘以女性产卵学家的正常容量
MechanoidImplanting,Enable mechanoid implants,MechanoidImplanting,启用机械体植入物
MechanoidImplanting_desc,Allow probing and implanting by mechanoids.,MechanoidImplanting_desc,允许机械体探测和植入。
SaferMechanoidImplanting,Safer mechanoid implants('),SaferMechanoidImplanting,更安全的机械体植入物 (')
SaferMechanoidImplanting_desc,"Mechanoid implants will not kill pawns('if pregnancy was checked), instead apply 5 damage to each body part contained within the torso. Mechanoids will still be hostile",SaferMechanoidImplanting_desc,植入于体内的机械体不会杀死 pawns (如果确认怀孕)，只会对躯干内的每个身体部位造成 5 点伤害。机械体仍将处于敌对状态
genetic_trait_filter,Filter inherited traits,genetic_trait_filter,筛选继承的特性
genetic_trait_filter_desc,"If enabled, it will use the rjw/Defs/NonInheritedTraits.xml to filter out the traits that should not be passed to next generation. If disabled, everything is a fair game.",genetic_trait_filter_desc,如果启用，它将使用 rjw/Defs/NonInheritedTraits.xml 过滤掉不应该传递给下一代的特性。如果禁用，一切都是公平的游戏。
max_num_momtraits_inherited,Max inherited traits from mother,max_num_momtraits_inherited,Max 继承了母亲的特性
max_num_poptraits_inherited,Max inherited traits from father,max_num_poptraits_inherited,Max 从父亲那里继承了特性
RJW_fertility_endAge_male,Male infertility age,RJW_fertility_endAge_male,男性不育年龄
RJW_fertility_endAge_male_desc,Adjusted by lifespan for alien races. Same scale is used for animals and humanlikes.,RJW_fertility_endAge_male_desc,根据异形种族的寿命进行调整。相同的规模用于动物和人类。
RJW_fertility_endAge_female_humanlike,Female infertility age (humanlikes),RJW_fertility_endAge_female_humanlike,女性不育年龄 (人)
RJW_fertility_endAge_female_humanlike_desc,"Unlike most animals, human females become infertile at early age. Same ratio is used for all alien races, for balance.",RJW_fertility_endAge_female_humanlike_desc,与大多数动物不同，人类雌性动物在小时候变得不育。为平衡，所有异域种族使用相同的比率。
RJW_fertility_endAge_female_animal,Female infertility age (animals),RJW_fertility_endAge_female_animal,女性不育年龄 (动物)
RJW_fertility_endAge_female_animal_desc,"Unlike humans, most female animals remain fertile until death.",RJW_fertility_endAge_female_animal_desc,与人类不同，大多数雌性动物在死亡前保持生育能力。
In_human_years,in human years,In_human_years,在人类年
XofLifeExpectancy,% of life expectancy,XofLifeExpectancy,占预期寿命的 %
InterspeciesDisabled,Interspecies disabled.,InterspeciesDisabled,已禁用物种间。
InterspeciesMaximum,Equal to same-species.,InterspeciesMaximum,等同于同一个物种。
AlwaysMother,Always mother's species.,AlwaysMother,总是母亲的物种。
AlwaysFather,Always father's species.,AlwaysFather,总是父亲的物种。
AlwaysBeast,Beast species.,AlwaysBeast,兽种。
AlwaysHumanlike,Humanlike species.,AlwaysHumanlike,人类。
UsesOffspringIsHuman,Use Mother/Father,UsesOffspringIsHuman,使用母亲/父亲
ComplexImpregnation,Enable complex interspecies impregnation calculation,ComplexImpregnation,启用复杂的种间浸渍计算
ComplexImpregnation_desc,"When enabled, the impregnation chance between species depends on the difference in the body structure and size.
Examples:
  Human/Winged humanoid : ~95%
  Human/Harpy : ~75%
  Human/Dog : ~30%
  Human/Chicken : ~5%
  Wolf/Dog : ~95%
  Wolf/Chicken : ~5%
  Rooster/Harpy : ~30%

Note that the chance is further lowered by the base animal and human pregnancy sliders.",ComplexImpregnation_desc,"启用时，物种之间的浸渍几率取决于身体结构和尺寸的差异。
例子:
人形/翼形人形: ~ 95%
人/哈皮: ~ 75%
人/犬: ~ 30%
人/鸡: ~ 5%
狼/狗: ~ 95%
狼/鸡: ~ 5%
公鸡/哈比: ~ 30%

请注意，基础动物和人类怀孕滑块会进一步降低此几率。"
phantasy_pregnancy,Phantasy pregnancy,phantasy_pregnancy,幻想怀孕
phantasy_pregnancy_desc,World is filled with wicked nanomachines that accelerate children growth until they reach reproductive lifestage.\n\nHas no effect on non humans and non reproductive races.\n\nLikely doesn't work with other pregnancy mods.,phantasy_pregnancy_desc,这个世界充满了邪恶的纳米机器，可以加速儿童的成长，直到他们达到生殖生命阶段。 \ n 对非人类和非生殖种族没有影响。 \ n 其他妊娠 mod 很可能无法使用。
normal_pregnancy_duration,Pregnancy duration modifier.,normal_pregnancy_duration,妊娠时间修改器。
normal_pregnancy_duration_desc,Bigger -> Longer,normal_pregnancy_duration_desc,更大-> 更长
egg_pregnancy_duration,Egg pregnancy duration modifier.,egg_pregnancy_duration,卵妊娠持续修改器。
egg_pregnancy_duration_desc,Bigger -> Longer.,egg_pregnancy_duration_desc,更大-> 更长。
RJWSettingsThree,RimJobWorld - Sex Settings,RJWSettingsThree,RimJobWorld-性别设置
SexTypeFrequency,Sex type frequency:\n[Higher = more common],SexTypeFrequency,性别频率: \ n[Higher = more common]
vaginal,Vaginal penetration frequency,vaginal,阴道穿透频率
vaginal_desc,"Frequency of vaginal sex. Note that this frequency is further adjusted by factors such as available orifices, etc.\n\nValid range: 1 - 200\nDefault: 120",vaginal_desc,阴道性爱的频率。请注意，此频率会根据其他因素如可用的洞口等进一步调整。\ n 有效范围: 1-200 \ n 默认值: 120
cunnilingus,Cunnilingus frequency,cunnilingus,农奴频率
cunnilingus_desc,"Frequency of oral stimulation of vagina. Note that this frequency is further adjusted by factors such as available orifices, rape, etc.\n\nValid range: 1 - 200\nDefault: 80",cunnilingus_desc,口服刺激阴道的频率。请注意，此频率会因其他因素而进一步调整，如可用的孔眼，油菜等。\ n 有效范围: 1-200 \ n 默认值: 80
anal,Anal penetration frequency,anal,肛门插入频率
anal_desc,"Frequency of anal penetration (penile). Note that this frequency is further adjusted by factors such as available orifices, rape, etc.\n\nValid range: 1 - 200\nDefault: 80",anal_desc,肛门穿透 (阴茎) 的频率。请注意，此频率会因其他因素而进一步调整，如可用的孔眼，油菜等。\ n 有效范围: 1-200 \ n 默认值: 80
rimming,Rimming frequency,rimming,卷曲频率
rimming_desc,"Frequency of oral stimulation of anus. Note that this frequency is further adjusted by factors such as available orifices, etc.\n\nValid range: 1 - 200\nDefault: 40",rimming_desc,口腔内刺激肛门的频率。请注意，此频率会根据其他因素如可用的洞口等进一步调整。\ n 有效范围: 1-200 \ n 默认值: 40
fellatio,Fellatio frequency,fellatio,口交频率
fellatio_desc,"Frequency of fellatio, also known as blowjob. Note that this frequency is further adjusted by factors such as available orifices, etc.\n\nValid range: 1 - 200\nDefault: 80",fellatio_desc,口交的频率，也被称为口交。请注意，此频率会根据其他因素如可用的孔眼等进一步调整。\ n 有效范围: 1-200 \ n 默认值: 80
handjob,Handjob frequency,handjob,体力劳动频率
handjob_desc,"Frequency of handjobs. Requires working hands. Note that this frequency is further adjusted by factors such as whoring, etc.\n\nValid range: 1 - 200\nDefault: 80",handjob_desc,治疗的频率。需要用到工作手。请注意，此频率会根据其他因素进一步调整。\ n 有效范围: 1-200 \ n 默认值: 80
mutual_masturbation,Mutual masturbation frequency,mutual_masturbation,互相自慰频率
mutual_masturbation_desc,"Frequency of mutual masturbation (two colonists masturbating each other). Note that this frequency is further adjusted by factors such as rape, etc.\n\nValid range: 1 - 200\nDefault: 70",mutual_masturbation_desc,互相自慰的频率 (两个殖民者互相自慰)。注意此频率会因强奸等因素而进一步调整。\ n 有效范围: 1-200 \ n 默认值: 70
double_penetration,Double-penetration frequency,double_penetration,双穿透频率
double_penetration_desc,"Frequency of double-penetration, simultaneous anal and vaginal. Requires a multi-penis, such as a hemipenis. Note that this frequency is further adjusted by factors such as available orifices, etc.\n\nValid range: 1 - 200\nDefault:60",double_penetration_desc,肛门和阴道双重穿透的频率。需要多个阴茎，如半个阴茎。请注意，此频率会根据其他因素进一步调整，例如可用的洞口等。\ n 有效范围: 1-200 \ n 默认值: 60
breastjob,Breastjob frequency,breastjob,母乳喂养频率
breastjob_desc,"Frequency of breastjobs. Requires one pawn to have breasts, and the other to have a penis. Note that this frequency is further adjusted by factors such as whoring, rape, etc.\n\nValid range: 1 - 200\nDefault: 50",breastjob_desc,哺乳的频率。需要一个 pawn 有乳房，另一个需要有阴茎。注意: 这个频率会因为一些因素而进一步调整，例如: 乞讨，强奸等等。\ n 有效范围: 1-200 \ n 默认值: 50
fingering,Vaginal fingering frequency,fingering,阴道指频
fingering_desc,"Frequency of vaginal fingering. Requires one pawn to have a vagina, and the other to have a working hand. Note that this frequency is further adjusted by factors such as whoring, rape, etc.\n\nValid range: 1 - 200\nDefault: 50",fingering_desc,阴道指法的频率。需要一个小卒有一个阴道，另一个必须有一只工作手。注意: 这个频率会因为一些因素而进一步调整，例如: 乞讨，强奸等等。\ n 有效范围: 1-200 \ n 默认值: 50
scissoring,Scissoring frequency,scissoring,畸变频率
scissoring_desc,Frequency of scissoring (type of tribadism where partners interlock their legs and grind their vulvae together). Requires both pawns to have vaginas.\n\nValid range: 1 - 200\nDefault: 50,scissoring_desc,剪毛的频率 (一种部落主义，其中一员会将他们的腿连锁，同时将他们的外阴撕成碎片)。需要两个 pawns 都有阴道。\ n 有效范围: 1-200 \ n 默认值: 50
footjob,Footjob frequency,footjob,步行频率
footjob_desc,"Frequency of footjobs (stimulation of penis by foot). Note that this frequency is further adjusted by factors such as whoring, rape, etc.\n\nValid range: 1 - 200\nDefault: 30",footjob_desc,脚部工作 (用脚部刺激阴茎) 的频率。注意: 这个频率会因为一些因素而进一步调整，比如妓女和强奸等等。\ n 有效范围: 1-200 \ n 默认值: 30
fisting,Anal fisting frequency,fisting,肛门拳频率
fisting_desc,"Frequency of anal fisting (vaginal not yet implemented). Requires one partner to have a working hand. Note that this frequency is further adjusted by factors such as whoring, rape, etc.\n\nValid range: 1 - 200\nDefault: 30",fisting_desc,肛门拳的频率 (尚未实施阴道)。需要一个工作伙伴有一只手。注意: 这个频率会因为一些因素而进一步调整，比如妓女和强奸等等。\ n 有效范围: 1-200 \ n 默认值: 30
sixtynine,69 frequency,sixtynine,69 频率
sixtynine_desc,"Frequency of 69 (mutual oral). Requires both partners to have genitalia. Note that this frequency is further adjusted by factors such as whoring, rape, etc.\n\nValid range: 1 - 200\nDefault: 69",sixtynine_desc,频率 69 (互相口头)。需要两位伴侣都拥有生殖器。注意: 这个频率会因为一些因素而进一步调整，例如: 乞讨，强奸等等。\ n 有效范围: 1-200 \ n 默认值: 69
FapEverywhere,Fapping everywhere,FapEverywhere,四处伪装
FapEverywhere_desc,Pawn will masturbate where it wants.,FapEverywhere_desc,Pawn 会随意自慰。
FapInBed,Fapping in bed,FapInBed,在床上缝制
FapInBed_desc,Pawn will masturbate in its bed.,FapInBed_desc,Pawn 将在其床上自慰。
FapInBelts,Fapping with genitals blocked,FapInBelts,生殖器被击中
FapInBelts_desc,Pawn can masturbate while having their genitals blocked.,FapInBelts_desc,Pawn 可能会在手淫时阻塞生殖器。
FapInArmbinders,Fapping with hands blocked,FapInArmbinders,用手拍打伤口
FapInArmbinders_desc,Pawn can masturbate while having their hands blocked.,FapInArmbinders_desc,Pawn 可能会在手淫时挡住手。
Malesex,Allowed male sex:,Malesex,允许男性性别:
FeMalesex,Allowed female sex:,FeMalesex,允许女性性别:
AllowedSex.All,All,AllowedSex.All,全部
AllowedSex.Homo,Gay,AllowedSex.Homo,同性恋
AllowedSex.Nohomo,Straight,AllowedSex.Nohomo,直发
SexClothing,Preferred clothing for sex:,SexClothing,性爱偏好服装:
SexClothingNude,Nude,SexClothingNude,裸体
SexClothingHeadwear,Headwear only,SexClothingHeadwear,仅限头饰
SexClothingFull,Fully clothed,SexClothingFull,着衣
RapeAttemptAlert,Rape attempt alert:,RapeAttemptAlert,强奸未遂警报:
RapeAttemptAlertAlways,Always enabled,RapeAttemptAlertAlways,总是启用的
RapeAttemptAlertHumanlike,Only if target is humanlike,RapeAttemptAlertHumanlike,只有当目标是人类时
RapeAttemptAlertColonist,Only if target is colonist,RapeAttemptAlertColonist,仅当目标是殖民者时
